00:00;01:00;02:00;03:00;04:00;05:00;06:00;07:00;08:00;09:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00;Day
85.83581407;63.16467539;50.24343681;46.31202548;45.23743972;46.25960666;55.95708795;87.06765628;127.8757059;153.5085078;168.1071485;178.1715615;187.7642052;189.2843509;173.2441927;158.4620861;152.7484349;162.2886598;185.5888242;206.3204667;196.9637077;161.8693092;145.7243133;131.5188137;2
89.32726488;70.39646481;53.21513178;47.10505286;45.09447134;45.19891713;46.24337507;60.63078312;102.4874349;155.7547895;188.5246572;208.8654755;220.5111815;188.7335488;147.5035718;130.5311304;114.6814812;113.03646;135.8317544;164.1626759;165.7554743;152.0730753;139.826806;107.5008329;3
77.10402006;53.76990873;46.92835769;44.84727753;45.41957457;50.41416697;83.47732807;128.9229161;142.6320317;142.1117617;138.4698714;136.9350748;151.1124334;156.1070258;136.0246022;121.248933;111.1036672;116.2803541;142.2678427;173.9002612;178.7647861;164.665468;148.7712182;113.835085;1
76.81382418;53.56753529;46.75173375;44.67848613;45.24862922;50.2244235;83.16314501;128.4376898;142.0952085;141.5768966;137.9487133;136.4196931;150.5436925;155.5194868;135.5126473;120.7925892;110.6855071;115.8427106;141.7323902;173.2457539;178.0919702;164.0457176;148.211289;113.4066446;1
76.52381963;53.36529527;46.57522625;44.50980602;45.07779658;50.03480514;82.84916909;127.9527834;141.5587392;141.0423841;137.4278987;135.9046513;149.9753267;154.9323352;135.00103;120.3365463;110.2676227;115.4053555;141.1972907;172.5916782;177.419598;163.4263759;147.6517289;112.9784867;1
76.23408;53.16324;46.39888;44.34128;44.90712;49.84536;82.53548;127.46832;141.02276;140.50836;136.90756;135.39008;149.40748;154.34572;134.48988;119.88092;109.85012;114.9684;140.66268;171.9382;176.74784;162.8076;147.09268;112.55072;1
75.94467821;52.96142033;46.22273937;44.17295049;44.73664243;49.65613575;82.22215667;126.9844215;140.4874057;139.9749585;136.387828;134.8761087;148.8402955;153.7597888;133.979326;119.4258249;109.4331041;114.531954;140.1286927;171.2854838;176.0768653;162.1895456;146.534283;112.123452;1
83.59391808;61.51491376;48.93115755;45.10242847;44.05590919;45.05137875;54.49557713;84.79358653;124.5357943;149.4991079;163.7164551;173.5180016;182.8601005;184.3405424;168.7193278;154.3233065;148.7588869;158.0499361;180.7415371;200.9317017;191.8193265;157.6415383;141.9182243;128.0837499;2
86.98755401;68.5526003;51.82129058;45.87125035;43.91333113;44.01504122;45.03214211;59.04270693;99.80302529;151.6751709;183.5867115;203.3947514;214.7354264;183.7901317;143.6400738;127.1121843;111.6776782;110.0757443;132.2739713;159.8628331;161.413912;148.0898903;136.1643823;104.6851096;3
75.07921849;52.35787605;45.69598858;43.66955893;44.22682709;49.09025824;81.28515929;125.5373167;138.8864221;138.3798146;134.8335628;133.3390709;147.1441229;152.007554;132.4525079;118.0648574;108.1860129;113.2267566;138.5317969;169.3335275;174.0703068;160.341246;144.8643895;110.8457018;1
74.79188319;52.15749748;45.52110569;43.50243138;44.05756682;48.90238516;80.97407326;125.0568735;138.3548905;137.8502219;134.3175419;132.8287696;146.5809883;151.4258067;131.9455996;117.613012;107.7719747;112.7934271;138.0016225;168.685472;173.4041232;159.7276048;144.3099797;110.4214848;1
74.5052398;51.95760144;45.34664392;43.33570628;43.88871413;48.71496448;80.66373634;124.5775872;137.8246389;137.3219045;133.8027636;132.3196971;146.0192098;150.8454602;131.4399119;117.1622546;107.3589336;112.361141;137.4727248;168.0389771;172.7395438;159.1154413;143.756905;109.9982893;1
74.21935705;51.75823584;45.17264511;43.1694236;43.72030952;48.52804115;80.35422293;124.0995727;137.2957944;136.7949891;133.2893514;131.8119755;145.4589221;150.2666537;130.9355661;116.7126934;106.9469885;111.930002;136.9452307;167.3941977;172.076728;158.5049022;143.2052979;109.5762168;1
73.93430297;51.55944813;44.99915066;43.00362292;43.55239305;48.34165964;80.04560669;123.6229438;136.7684829;136.2696009;132.7774274;131.3057257;144.9002584;149.689525;130.4326823;116.2644353;106.5362375;111.5001128;136.4192655;166.7512872;171.4158333;157.8961329;142.6552897;109.1553677;1
81.3779435;59.88422712;47.6340512;43.90681715;42.88803984;43.85712069;53.05096469;82.54581017;121.2344996;145.5360657;159.3765281;168.9182473;178.0126984;179.4538956;164.2467806;150.2323806;144.8154671;153.8602217;175.9502955;195.6052431;186.7344261;153.4626501;138.1561422;124.6884032;2
84.67892512;66.73323067;50.44596592;44.65383833;42.74788181;42.84689254;43.83699982;57.4757276;97.15427685;147.6497481;178.714364;197.9967033;209.0363995;178.9123855;139.8279006;123.7386573;108.7137793;107.1543604;128.7634518;155.6201117;157.1300253;144.15962;132.5506121;101.9067918;3
73.08478257;50.96701942;44.48210113;42.50950241;43.05196706;47.78620399;79.12586615;122.2024907;135.1969848;134.7038351;131.2517873;129.7969958;143.2353245;147.9695615;128.9339838;114.9285329;105.3121142;110.2189535;134.85178;164.8352805;169.44623;156.0818737;141.016151;107.90115;1
72.8037095;50.77100794;44.31102967;42.34601727;42.88639568;47.60242544;78.82155998;121.7325183;134.6770375;134.1857844;130.7470127;129.2978161;142.6844631;147.4004928;128.4381231;114.4865351;104.9070996;109.795068;134.3331603;164.2013489;168.7945653;155.4816063;140.4738241;107.4861784;1
72.52379478;50.57580425;44.14066322;42.18320587;42.72150664;47.41940428;78.51850791;121.2644828;134.1592331;133.6698687;130.2443184;128.8006936;142.1358718;146.8337694;127.944306;114.0463588;104.5037542;109.3729294;133.816678;163.5700297;168.1455863;154.8838127;139.9337322;107.072917;1
72.24510225;50.38145289;43.97104064;42.02110536;42.55733756;47.23718224;78.21677906;120.7984908;133.6436895;133.1562057;129.7438189;128.3057417;141.5896758;146.2695205;127.452645;113.6081045;104.1021699;108.952634;133.3024508;162.9414671;167.4994408;154.2886293;139.3959986;106.66146;1
71.96769507;50.18799787;43.80220037;41.85975246;42.39392564;47.05580062;77.91644179;120.334648;133.1305236;132.6449117;129.2456278;127.8130725;141.0459989;145.7078738;126.9632515;113.1718714;103.7024378;108.534277;132.7905952;162.3158035;166.8562755;153.6961909;138.860745;106.2519007;1
79.21393617;58.29178204;46.36736356;42.73924434;41.74755842;42.69086942;51.64023015;80.35074686;118.0106243;141.6659616;155.1383776;164.4263628;173.2789737;174.6818464;159.87912;146.2373918;140.9645252;149.7687612;171.2714144;190.4036964;181.7687726;149.3817618;134.4822855;121.3726814;2
82.42830921;64.95957954;49.10520145;43.46701836;41.6117188;41.70809799;42.67188998;55.94812452;94.57208817;143.7254792;173.9644526;192.7343015;203.4805821;174.157211;136.1115226;120.4499029;105.8243596;104.3063872;125.3411472;151.4840047;152.9537874;140.3281125;129.0276515;99.19828968;3
71.14380657;49.61344405;43.30075137;41.38054066;41.90859861;46.5171043;77.02445185;118.9570531;131.6064411;131.1263884;127.7660197;126.3498643;139.4312997;144.0398054;125.5097721;111.8762761;102.5152489;107.2917731;131.2704042;160.4576069;164.9460994;151.9366719;137.2710627;105.0355255;1
70.87215828;49.42400511;43.13541617;41.22253741;41.74857907;46.3394881;76.7303495;118.5028395;131.1039284;130.6257087;127.2781709;125.8674228;138.8989094;143.4898184;125.0305383;111.4490991;102.1238151;106.882101;130.7691746;159.8449319;164.316286;151.3565324;136.7469208;104.6344685;1
70.60210061;49.23567542;42.97104909;41.06545933;41.58949651;46.16291194;76.43796925;118.0512856;130.6043582;130.1279607;126.7931787;125.3878062;138.3696364;142.9430519;124.5541107;111.0244234;101.7346733;106.4748278;130.27088;159.2358443;163.6901604;150.7797898;136.225848;104.2357599;1
81.17798992;63.97423584;48.36034594;42.807686;40.98052867;41.07544594;42.02461858;55.09947167;93.13756517;141.5453697;171.3256613;189.8107984;200.3940733;171.5154958;134.0469059;118.6228505;104.2191557;102.7242088;123.4399017;149.1862095;150.6336978;138.1995362;127.070487;97.69359383;3
70.06699229;48.86250778;42.64536238;40.75421549;41.27428089;45.81303342;75.85862965;117.1565499;129.61448;129.1416933;125.8321862;124.4374654;137.3209036;141.8596561;123.6100886;110.1829457;100.9636046;105.6678325;129.2835293;158.028962;162.4495179;149.6369977;135.1933633;103.4457349;1
77.12609253;56.75538412;45.14525783;41.61276504;40.64721701;41.56566514;50.27914735;78.23294027;114.9002154;137.9320684;151.0493916;160.0925731;168.7118555;170.0777528;155.6651822;142.3830093;137.2491198;145.8213023;166.7572095;185.3852215;176.9778887;145.444503;130.9377327;118.1736587;2
80.26070538;63.25134806;47.81388997;42.32397326;40.5174622;40.61130693;41.54975423;54.4768658;92.08514137;139.9459537;169.3897378;187.6659989;198.1296863;169.5774272;132.53222;117.2824514;103.0415136;101.5634591;122.0450714;147.5004545;148.9315866;136.637927;125.6346324;96.58968842;3
69.27771094;48.31208789;42.16497656;40.29513281;40.80933984;45.29696484;75.00410742;115.8368203;128.154416;127.6869551;124.4147285;123.0357188;135.7740293;140.2616543;122.2176621;108.9417715;99.8262832;104.4775195;127.8271934;156.2488184;160.6195781;147.9513867;133.6704551;102.2804531;1
69.01841085;48.1312602;42.00715694;40.14431185;40.65659425;45.12742248;74.72337396;115.4032538;127.6747459;127.2090346;123.9490557;122.5752074;135.2658396;139.7366679;121.7602127;108.5340125;99.45264263;104.0864698;127.348748;155.6639934;160.0183939;147.3976183;133.1701389;101.8976268;1
68.7610995;47.95181939;41.85054774;39.99464762;40.50502015;44.95918044;74.44479362;114.9730125;127.1987546;126.7347795;123.4869543;122.118228;134.7615476;139.2157079;121.3062717;108.1293808;99.08186773;103.6984193;126.8739721;155.0836539;159.4218204;146.8480971;132.6736599;101.5177366;1
79.06830221;62.31164652;47.10353695;41.69518187;39.91550947;40.00795999;40.93246513;53.66752345;90.71706698;137.8668292;166.873178;184.8779156;195.1861479;167.058079;130.5632386;115.54003;101.5106645;100.0545689;120.2318936;145.3090956;146.7189659;134.6079486;123.7681258;95.15469166;3
68.25265864;47.59724879;41.54109183;39.69891481;40.20551349;44.62673834;73.89432577;114.1228665;126.2582076;125.7976633;122.5738536;121.215248;133.765079;138.1863038;120.4092956;107.3298387;98.34922572;102.9316411;125.9358266;153.9369173;158.2430061;145.7622568;131.6926298;100.7670831;1
75.13675955;55.29147802;43.98081467;40.53943637;39.59879297;40.49355133;48.98228447;76.21505808;111.9365648;134.3743514;147.1533361;155.9632646;164.3602276;165.6908939;151.6500704;138.710488;133.7090182;142.0600962;162.4559983;180.6035332;172.4130528;141.6930159;127.5604223;115.1255754;2
78.19918088;61.6267149;46.58577335;41.23686709;39.47675691;39.5681912;40.48253415;53.0776083;89.71990206;136.3513926;165.0389026;182.8457316;193.0406555;165.2217712;129.1280833;114.2700103;100.394856;98.95476587;118.9103008;143.7118533;145.1062263;133.1283337;122.4076626;94.10874823;3
67.50624231;47.07672161;41.08679525;39.26476442;39.7658229;44.1386969;73.08621173;112.87481;124.8774381;124.4219304;121.2333765;119.8896287;132.3022138;136.6750878;119.0924902;106.1560713;97.27367102;101.8059727;124.5585827;152.2534514;156.5124484;144.1681896;130.2524291;99.66508649;1
67.26197474;46.90637712;40.93812498;39.12268706;39.62193249;43.97898348;72.82175335;112.4663788;124.4255761;123.9717166;120.7947003;119.4558148;131.8234856;136.1805366;118.6615607;105.7719515;96.92169167;101.4375935;124.1078744;151.7025308;155.9461169;143.646525;129.7811179;99.30445394;1
67.02005986;46.73767332;40.79088663;38.98197814;39.47942797;43.82080837;72.55984213;112.0618815;123.9780662;123.5258391;120.3602492;119.0261792;131.3493683;135.6907487;118.2347817;105.3915314;96.57310245;101.0727623;123.6615072;151.1569164;155.38524;143.1298849;129.3143463;98.94729485;1
74.01285305;51.66254857;45.78207531;42.62779847;43.03334835;49.47708533;77.52761868;112.6076833;125.3825045;130.4068169;126.4189097;126.058421;138.6529978;141.739683;122.8816136;109.2956926;103.4377499;107.5833709;122.8816136;144.533471;151.9910827;143.6547796;134.5299073;109.8364258;1
73.75011668;51.47915298;45.61955467;42.47647512;42.88058534;49.30144786;77.25240532;112.2079401;124.9374123;129.943889;125.9701384;125.6109293;138.160797;141.2365248;122.4453992;108.9077065;103.0705588;107.2014634;122.4453992;144.0203953;151.4515334;143.1448231;134.052343;109.4465202;1
81.5214926;61.85700523;48.29991837;44.96657523;44.98894666;45.66008957;52.7294616;75.68254925;107.2262662;134.5417828;146.7789553;150.8952985;161.1190422;160.8058422;144.5641836;133.7140399;130.3359539;131.0518396;144.5194408;159.7543849;158.2554991;141.3650691;133.5350684;119.9332387;2
82.50695343;63.89217199;50.24876332;45.67866727;44.5640097;43.85062886;44.29649189;56.02268954;88.97196735;133.6028565;162.1380903;179.1923512;188.9790446;166.0393918;133.3130455;115.5454038;99.04847179;95.83825799;108.0994913;130.1920043;142.8991006;136.2557415;128.1633276;105.6472446;3
82.2204789;63.67033032;50.07429328;45.52006519;44.40927785;43.69837395;44.14268889;55.8281717;88.66304547;133.1389706;161.5751265;178.5701728;188.3228856;165.4628822;132.8501659;115.1442157;98.70456302;95.50549549;107.7241562;129.7399613;142.402937;135.7826444;127.7183283;105.2804241;3
72.72737712;50.76525898;44.98691942;41.88742694;42.28593312;48.61775347;76.18109731;110.6518815;123.2048261;128.1418748;124.2232308;123.869003;136.2448337;139.2779085;120.7473713;107.3974144;101.6412141;105.7148328;120.7473713;142.0231733;149.3512591;141.1597432;132.1933543;107.928756;1
72.478999;50.59188576;44.83328036;41.74437324;42.14151844;48.4517144;75.92092407;110.2739839;122.7840577;127.7042454;123.7989843;123.4459663;135.7795312;138.8022474;120.3349956;107.0306314;101.2940896;105.3537961;120.3349956;141.5381366;148.8411955;140.6776553;131.7418883;107.5601583;1
72.233643;50.42062204;44.68151068;41.60306014;41.99886092;48.28769559;75.66391645;109.9006842;122.3684089;127.2719408;123.3798998;123.0280769;135.3198901;138.3323738;119.9276374;106.6683112;100.9511887;104.9971523;119.9276374;141.0590015;148.3373381;140.2014331;131.2959155;107.1960455;1
71.99135746;50.25150157;44.53164029;41.46351547;41.85798866;48.12572937;75.41012512;109.5320562;121.9579617;126.8450463;122.9660599;122.6154171;134.8660012;137.8683805;119.525377;106.3105251;100.612579;104.6449717;119.525377;140.5858624;147.8397861;139.7311705;130.8555237;106.8364894;1
79.59360131;60.39415686;47.15767981;43.90316647;43.92500884;44.58027998;51.48246934;73.89274238;104.690486;131.3600215;143.3077986;147.326795;157.3087587;157.0029655;141.1454039;130.5518537;127.2536557;127.9526115;141.1017191;155.976374;154.5129351;138.0219447;130.3771148;117.096953;2
80.57272737;62.39433576;49.07077208;44.60781366;43.51928722;42.8226303;43.25804087;54.70933906;86.88618074;130.4707795;158.3370565;174.9915111;184.5487733;162.1468991;130.1877627;112.8366512;96.72645979;93.59150363;105.5652945;127.1398886;139.5490901;133.0614725;125.1587705;103.1705363;3
71.28339562;49.75732912;44.09371686;41.05576393;41.44635788;47.65246173;74.66854317;108.4549197;120.7586291;125.5976541;121.7568136;121.409619;133.5397311;136.512585;118.3499664;105.2650691;99.62315656;103.6158947;118.3499664;139.2033433;146.3859321;138.3570565;129.5686926;105.7858611;1
71.05386004;49.59710839;43.95173321;40.92356262;41.31289884;47.49901877;74.42810727;108.1056903;120.3697812;125.1932243;121.3647515;121.0186749;133.1097275;136.0730087;117.9688745;104.9261111;99.30236573;103.2822471;117.9688745;138.7551026;145.9145631;137.9115408;129.1514759;105.4452261;1
70.8276251;49.43919159;43.81179123;40.79326231;41.18135889;47.34778226;74.19112876;107.7614826;119.9865247;124.7946101;120.9783271;120.6333523;132.6859071;135.6397533;117.5932625;104.5920272;98.98618777;102.9533972;117.5932625;138.3133075;145.4499723;137.4724316;128.7402586;105.1094893;1
79.54585159;61.59913825;48.44537949;44.03930016;42.96464667;42.27686843;42.70672983;54.01208458;85.77884185;128.8079677;156.3190972;172.7612956;182.1967533;160.0803844;128.5285578;111.3985811;95.49370943;92.39870737;104.2198958;125.519528;137.7705779;131.365643;123.5636587;101.8556581;3
70.38523125;49.13039125;43.53814;40.538465;40.9241375;47.052045;73.72772625;107.0883975;119.2370813;124.015135;120.2226888;119.8798688;131.8571425;134.7925388;116.8587675;103.9387388;98.36791375;102.3103438;116.8587675;137.4493938;144.5414825;136.61377;127.9361388;104.4529688;1
70.16915745;48.97956713;43.40448339;40.41401702;40.79850555;46.90760115;73.50139141;106.7596496;118.8710384;123.6344241;119.8536202;119.5118526;131.4523577;134.3787426;116.5000258;103.6196599;98.06593664;101.9962639;116.5000258;137.0274414;144.0977583;136.1943829;127.5433909;104.1323113;2
77.3697886;58.70676879;45.8401135;42.67652994;42.69776204;43.33472517;50.04407018;71.82820934;101.7654766;127.6898761;139.3038373;143.2105445;152.9136162;152.6163668;137.2018589;126.9042883;123.6982405;124.3776678;137.1593947;151.6184579;150.1959069;134.165668;126.7344314;113.8253119;2
78.34844967;60.6718878;47.71613228;43.37637757;42.31790081;41.64047568;42.06386639;53.19904189;84.48761487;126.8690243;153.9660293;170.1607237;179.4541496;157.670698;126.5938203;109.7217008;94.05624477;91.0078317;102.651076;123.6300854;135.6967204;129.388199;121.7036577;100.3224272;3
69.3399734;48.400779;42.89157563;39.93644739;40.31639245;46.35329729;72.63283059;105.4980783;117.4663476;122.1734448;118.4373183;118.0995894;129.8989943;132.7907984;115.1233531;102.3951936;96.9070983;100.7909811;115.1233531;135.4081977;142.3949652;134.5849834;126.0362195;102.901787;1
69.14165252;48.26234679;42.76890043;39.82222422;40.20108259;46.22072113;72.42509172;105.1963407;117.1303794;121.8240136;118.098573;117.76181;129.5274671;132.4110003;114.7940861;102.1023307;96.62993202;100.5027065;114.7940861;135.0209135;141.987698;134.2000537;125.6757404;102.6074752;1
68.94699791;48.12647373;42.64849307;39.71011264;40.08790441;46.09059586;72.22119324;104.9001813;116.800622;121.4810423;117.7660899;117.430275;129.1628083;132.0382234;114.4709061;101.8148818;96.35788961;100.219761;114.4709061;134.6407889;141.5879598;133.8222401;125.3219253;102.3186042;1
77.46305251;59.98624926;47.17690364;42.88619146;41.8396763;41.16990659;41.58851266;52.59785219;83.53284047;125.4353077;152.2260959;168.2377779;177.4261811;155.888899;125.1632137;108.481762;92.99333756;89.97937388;101.4910407;122.2329713;134.1632441;127.9260138;120.3283137;99.18870733;3
68.5688338;47.86250713;42.41457239;39.49230854;39.86802818;45.83779575;71.82507066;104.3248193;116.1599879;120.8147367;117.1201603;116.7861873;128.4543693;131.3140132;113.8430501;101.2564422;95.82938082;99.67007045;113.8430501;133.9023041;140.8113707;133.0882448;124.634553;101.7574018;1
75.85886797;57.56031008;44.94492205;41.84311872;41.86393619;42.48846035;49.0667815;70.42550778;99.7781433;125.1962766;136.5834338;140.4138486;149.9274333;149.6359887;134.5225041;124.4260301;121.2825919;121.948751;134.4808691;148.6575676;147.2627969;131.5456056;124.2594904;111.6024674;2
76.84308667;59.50615682;46.7993292;42.5429572;41.50481769;40.8404084;41.2556642;52.17689187;82.86429584;124.4314019;151.0077734;166.8913079;176.0061728;154.6412617;124.1614856;107.6135418;92.24907703;89.25923523;100.6787699;121.254695;133.0894854;126.9021739;119.3652811;98.39486294;3
68.02997871;47.48637479;42.0812532;39.18195425;39.55472126;45.47757481;71.2606261;103.5049722;115.2471329;119.8653019;116.1997597;115.8684112;127.4448977;130.2820688;112.948403;100.4607083;95.07629597;98.88680315;112.948403;132.8500193;139.7047904;132.0423575;123.6550998;100.957731;1
67.85806676;47.36637659;41.97491375;39.08294134;39.45476637;45.36265285;71.0805503;103.2434148;114.9559031;119.562402;115.9061226;115.5756114;127.1228441;129.9528457;112.6629821;100.2068438;94.8360379;98.63691592;112.6629821;132.5143069;139.351756;131.7086861;123.342623;100.7026105;1
67.69006221;47.24910583;41.8709913;38.9861789;39.35708335;45.25034296;70.90456745;102.9878024;114.6712926;119.2663866;115.6191595;115.2894667;126.8081105;129.6311054;112.3840485;99.9587494;94.60124067;98.39270839;112.3840485;132.186225;139.0067457;131.3825987;123.0372485;100.4532887;1
67.5259964;47.1345844;41.76950523;38.89168499;39.26169045;45.14066609;70.73271039;102.7381827;114.3933546;118.9773112;115.3389241;115.0100304;126.5007555;129.3169082;112.1116543;99.7164714;94.3719481;98.15422613;112.1116543;131.8658347;138.669824;131.0641562;122.7390333;100.209812;1
67.36589993;47.02283365;41.67047448;38.79947722;39.16860544;45.03364269;70.56501116;102.4946021;114.122141;118.6952295;115.0654687;114.7373547;126.2008366;129.0103125;111.8458503;99.48005497;94.14820292;97.9215136;111.8458503;131.5531958;138.3410536;130.753418;122.448033;99.97222593;1
74.55480082;56.57080797;44.17228731;41.12380616;41.14426576;41.75805392;48.22328911;69.2148439;98.06288702;123.0440648;134.2354688;138.0000361;147.3500756;147.0636411;132.2099679;122.2870594;119.197659;119.8523664;132.1690487;146.1020397;144.7312462;129.2842443;122.1233826;109.6839427;2
75.54967169;58.50455527;46.01160767;41.82687849;40.80621284;40.15298682;40.56125308;51.29865576;81.46953248;122.3369853;148.466026;164.0822105;173.0436549;152.0383558;122.0716122;105.8022017;90.69634999;87.75683291;98.9841551;119.2137484;130.8493368;124.7661695;117.3561369;96.73869066;3
66.90972074;46.70441086;41.38829606;38.53674023;38.90336883;44.72869003;70.08716867;101.8005432;113.3493443;117.8914653;114.286284;113.960392;125.346247;128.1366981;111.0884679;98.80640954;93.51066299;97.25842209;111.0884679;130.6623618;137.4042545;129.8679998;121.6188562;99.29524768;1
66.76579197;46.60394551;41.29926614;38.45384426;38.81968422;44.63247463;69.93640492;101.5815611;113.1055197;117.6378703;114.0404441;113.715253;125.0766161;127.8610646;110.8495067;98.59386814;93.30951322;97.04921055;110.8495067;130.3812954;137.1086857;129.5886422;121.3572432;99.08165475;1
66.62597385;46.50634948;41.21277895;38.37331584;38.73838967;44.53900718;69.78994704;101.3688333;112.8686589;117.391518;113.8016253;113.4771153;124.8146859;127.5933033;110.6173703;98.387397;93.11410835;96.84597416;110.6173703;130.1082564;136.8215585;129.3172631;121.1031019;98.87416211;1
66.49029233;46.41164089;41.12885054;38.29516989;38.65950026;44.44830501;69.64782219;101.1623991;112.6388057;117.1524542;113.5698722;113.246023;124.560505;127.3334639;110.3921018;98.18703442;92.92448465;96.64875064;110.3921018;129.8432954;136.542926;129.0539129;120.8564796;98.67280825;1
66.35877258;46.3198373;41.04749646;38.21942092;38.58303063;44.36038496;69.51005676;100.9622969;112.4160029;116.9207232;113.3452277;113.0220191;124.3141207;127.0815946;110.173743;97.99281759;92.7406773;96.45757658;110.173743;129.5864615;136.2728401;128.7986405;120.6174219;98.47763054;1
73.46951712;55.74731472;43.52927757;40.52517273;40.5453345;41.15018783;47.52130951;68.2072932;96.63539944;121.2529297;132.281422;135.9911891;145.2051214;144.9228565;130.285406;120.506944;117.4625156;118.1076924;130.2450825;143.975253;142.6244139;127.4022719;120.3456497;108.087289;2
74.48002273;57.67623484;45.36016516;41.2346843;40.22846945;39.58449195;39.98697789;50.57235805;80.31606883;120.6049112;146.3640112;161.7590983;170.5936646;149.8857631;120.3432953;104.3042307;89.41225102;86.51435227;97.58271555;117.5258938;128.996743;122.9997025;115.6945827;95.36904289;3
65.98942412;46.0620242;40.81902886;38.0066942;38.36828008;44.11347804;69.12316846;100.4003476;111.790303;116.2699503;112.7143558;112.3929461;123.6221967;126.374267;109.5605233;97.44739617;92.22448893;95.92070021;109.5605233;128.865192;135.5143547;128.0817559;119.9460735;97.92951068;1
65.87478775;45.98200557;40.74811833;37.94066923;38.30162697;44.03684441;69.00308817;100.2259328;111.5961016;116.067967;112.5185492;112.1976979;123.407441;126.1547305;109.3701955;97.27811122;92.06427719;95.75406743;109.3701955;128.6413283;135.2789401;127.8592532;119.737704;97.75938821;1
65.76442743;45.90497172;40.67985283;37.87710706;38.23746009;43.96306929;68.887487;100.0580238;111.4091442;115.8735178;112.3300464;112.0097326;123.200696;125.9433829;109.1869672;97.11514078;91.9100415;95.59365022;109.1869672;128.4258149;135.0523067;127.64505;119.5371069;97.59561148;1
65.6583637;45.83093697;40.61424506;37.81601952;38.17579137;43.89216642;68.77638645;99.89665198;111.2294654;115.686639;112.1488824;111.8290852;123.0020001;125.7402636;109.0108723;96.95851516;91.76181057;95.43947843;109.0108723;128.218692;134.8344967;127.4391863;119.3443195;97.43821097;1
65.55661632;45.75991514;40.55130726;37.75741798;38.11663232;43.82414899;68.66980723;99.7418473;111.0570989;115.5073654;111.9750911;111.6557894;122.8113902;125.5454104;108.8419438;96.80826355;91.61961203;95.2915808;108.8419438;128.0199981;134.6255506;127.2417004;119.1593778;97.287216;1
72.61288902;55.09732112;43.02174188;40.05266381;40.07259051;40.67039146;46.96722816;67.41202074;95.5086655;119.8391643;130.7390683;134.4055808;143.512082;143.2331082;128.7663252;119.1018764;116.092945;116.7305993;128.7264718;142.2965534;140.9614646;125.9168073;118.9424628;106.8270302;2
73.6438678;57.02872875;44.85092624;40.77176037;39.77684186;39.14009402;39.53806142;50.0046041;79.41439513;119.2509321;144.7208458;159.943099;168.6784835;148.2030606;118.9922533;103.1332523;88.40845842;85.54309313;96.48719669;116.2064815;127.5485524;121.6188381;114.3957298;94.29837598;3
65.27745838;45.56505695;40.37862875;37.59663661;37.95432131;43.63753382;68.37739248;99.31711933;110.5841875;115.0155035;111.4982706;111.1803287;122.2884258;125.0108039;108.3784651;96.39602758;91.22947075;94.88580328;108.3784651;127.474854;134.0522783;126.6998705;118.6519647;96.87294052;1
65.19315862;45.50621392;40.32648351;37.54808405;37.90530684;43.58118001;68.28908944;99.18886052;110.4413783;114.8669717;111.354281;111.0367496;122.1305017;124.849364;108.2385045;96.27154109;91.11165639;94.7632671;108.2385045;127.3102321;133.8791623;126.5362494;118.4987367;96.74783814;1
65.11326245;45.45044469;40.27706219;37.50206775;37.85885275;43.52776997;68.20539912;99.0673016;110.3060291;114.7261988;111.217813;110.9006708;121.9808271;124.6963574;108.1058549;96.15355743;90.99999633;94.64713188;108.1058549;127.1542096;133.7150894;126.3811755;118.353513;96.62927077;1
65.03778501;45.39775982;40.23037417;37.45859642;37.81496784;43.47731381;68.12633735;98.95246559;110.1781655;114.5932115;111.0888924;110.7721178;121.8394304;124.5518129;107.9805417;96.04209896;90.89451171;94.53741961;107.9805417;127.0068161;133.5600906;126.234678;118.2163209;96.51726086;1
64.96674064;45.34816934;40.1864283;37.41767832;37.77366046;43.42982114;68.05191919;98.84437434;110.0578118;114.4680349;110.9675439;110.6511153;121.7063385;124.4157581;107.8625886;95.93718686;90.79522261;94.43415116;107.8625886;126.8680795;133.4141955;126.0967849;118.0871867;96.41182971;1
71.99273085;54.62675653;42.65431007;39.71058974;39.73034625;40.32304162;46.56609951;66.83628114;94.69296349;118.815665;129.6224772;133.2576755;142.2864016;142.0098105;127.6665825;118.0846741;115.1014407;115.7336491;127.6270695;141.0812544;139.7575681;124.8414013;117.926622;105.9146625;2
73.04884486;56.56795174;44.48854264;40.44233535;39.45545552;38.82385243;39.21860436;49.60058015;78.77274786;118.2874162;143.5515398;158.6508011;167.315606;147.0056192;118.0308274;102.299963;87.69414151;84.8519276;95.70760571;115.2675639;126.5179939;120.6361902;113.4714426;93.53647009;3
64.78033797;45.21805631;40.07112534;37.31031946;37.66528022;43.30521223;67.85666452;98.56076992;109.7420337;114.1396031;110.6491557;110.333635;121.3571385;124.0587842;107.5531091;95.66192374;90.53471282;94.16320055;107.5531091;126.5040694;133.0314033;125.7349878;117.7483708;96.13520475;1
64.72715402;45.18093278;40.03822739;37.2796881;37.63435744;43.26965913;67.80095495;98.47985261;109.6519367;114.0458957;110.5583139;110.2430523;121.2575056;123.9569333;107.4648091;95.58338635;90.46038482;94.0858936;107.4648091;126.400211;132.922186;125.6317607;117.6517007;96.0562788;1
